Date,Open,High,Low,Close,Adj Close,Volume
2020-03-06,1.900000,1.920000,1.725000,1.820000,1.820000,379561
2020-03-09,1.560000,1.715000,1.495000,1.600000,1.600000,278762
2020-03-10,1.700000,1.815000,1.595000,1.610000,1.610000,184177
2020-03-11,1.670000,1.750000,1.600000,1.640000,1.640000,125961
2020-03-12,1.550000,1.570000,1.410000,1.450000,1.450000,253180
2020-03-13,1.480000,1.580000,1.365000,1.380000,1.380000,244459
2020-03-16,1.300000,1.310000,1.070000,1.160000,1.160000,270224
2020-03-17,1.165000,1.350000,1.040000,1.250000,1.250000,428439
2020-03-18,1.235000,1.325000,1.155000,1.290000,1.290000,192520
2020-03-19,1.320000,1.400000,1.320000,1.340000,1.340000,114476
2020-03-20,1.380000,1.460000,1.310000,1.350000,1.350000,166319
2020-03-23,1.240000,1.440000,1.185000,1.395000,1.395000,222898
2020-03-24,1.440000,1.880000,1.440000,1.710000,1.710000,440573
2020-03-25,1.800000,2.240000,1.760000,1.895000,1.895000,610690
2020-03-26,1.890000,1.960000,1.715000,1.880000,1.880000,178937
2020-03-27,1.750000,1.850000,1.650000,1.650000,1.650000,285850
2020-03-30,1.610000,1.730000,1.520000,1.605000,1.605000,195094
2020-03-31,1.665000,1.920000,1.625000,1.800000,1.800000,174365
2020-04-01,1.740000,1.910000,1.684000,1.900000,1.900000,154193
2020-04-02,1.918000,2.000000,1.862000,1.910000,1.910000,106453
2020-04-03,1.830000,1.894000,1.780000,1.822000,1.822000,60938
2020-04-06,1.860000,1.900000,1.750000,1.886000,1.886000,129311
2020-04-07,1.884000,1.886000,1.810000,1.852000,1.852000,44080
2020-04-08,1.806000,1.878000,1.730000,1.802000,1.802000,199514
2020-04-09,1.790000,1.860000,1.762000,1.780000,1.780000,132298
2020-04-14,1.800000,1.940000,1.640000,1.824000,1.824000,486655
2020-04-15,1.830000,1.974000,1.730000,1.750000,1.750000,336095
2020-04-16,1.720000,1.800000,1.712000,1.712000,1.712000,134708
2020-04-17,1.760000,1.794000,1.710000,1.720000,1.720000,92634
2020-04-20,1.720000,1.770000,1.660000,1.700000,1.700000,116392
2020-04-21,1.690000,1.690000,1.600000,1.608000,1.608000,112081
2020-04-22,1.636000,1.706000,1.584000,1.612000,1.612000,125393
2020-04-23,1.640000,1.668000,1.602000,1.620000,1.620000,121045
2020-04-24,1.600000,1.640000,1.550000,1.580000,1.580000,94215
2020-04-27,1.572000,1.716000,1.572000,1.660000,1.660000,163930
2020-04-28,1.640000,1.980000,1.594000,1.770000,1.770000,769255
2020-04-29,1.770000,1.880000,1.690000,1.880000,1.880000,395395
2020-04-30,1.940000,2.080000,1.800000,1.800000,1.800000,566024
2020-05-04,1.750000,1.798000,1.704000,1.750000,1.750000,90001
2020-05-05,1.770000,1.856000,1.720000,1.756000,1.756000,171725
2020-05-06,1.742000,1.746000,1.670000,1.684000,1.684000,106427
2020-05-07,1.682000,1.748000,1.682000,1.748000,1.748000,56543
2020-05-08,1.746000,1.836000,1.746000,1.800000,1.800000,91125
2020-05-11,1.800000,1.818000,1.760000,1.792000,1.792000,46080
2020-05-12,1.790000,1.790000,1.720000,1.752000,1.752000,102183
2020-05-13,1.710000,1.720000,1.610000,1.670000,1.670000,96964
2020-05-14,1.670000,1.680000,1.602000,1.640000,1.640000,81979
2020-05-15,1.700000,1.700000,1.610000,1.610000,1.610000,64607
2020-05-18,1.630000,1.654000,1.612000,1.632000,1.632000,17266
2020-05-19,1.640000,1.790000,1.630000,1.720000,1.720000,128505
2020-05-20,1.754000,1.834000,1.708000,1.756000,1.756000,101831
2020-05-21,1.744000,1.750000,1.680000,1.680000,1.680000,73831
2020-05-22,1.682000,1.706000,1.640000,1.698000,1.698000,63122
2020-05-25,1.710000,1.744000,1.678000,1.678000,1.678000,60027
2020-05-26,1.670000,1.720000,1.670000,1.696000,1.696000,42705
2020-05-27,1.700000,1.768000,1.682000,1.692000,1.692000,78221
2020-05-28,1.700000,1.744000,1.694000,1.740000,1.740000,52864
2020-05-29,1.728000,1.744000,1.712000,1.716000,1.716000,23215
2020-06-01,1.740000,1.850000,1.740000,1.760000,1.760000,129805
2020-06-02,1.800000,1.800000,1.750000,1.764000,1.764000,71282
2020-06-03,1.760000,1.800000,1.760000,1.798000,1.798000,86193
2020-06-04,1.798000,1.820000,1.760000,1.766000,1.766000,37822
2020-06-05,1.772000,1.970000,1.772000,1.950000,1.950000,397135
2020-06-08,2.025000,2.225000,1.982000,2.125000,2.125000,565117
2020-06-09,2.115000,2.115000,1.972000,2.040000,2.040000,181233
2020-06-10,2.080000,2.080000,1.972000,1.998000,1.998000,78027
2020-06-11,1.950000,2.270000,1.806000,2.010000,2.010000,354494
2020-06-12,2.010000,2.175000,1.960000,2.110000,2.110000,166595
2020-06-15,2.150000,2.210000,2.000000,2.075000,2.075000,129853
2020-06-16,2.090000,2.245000,2.090000,2.180000,2.180000,187349
2020-06-17,2.180000,2.335000,2.180000,2.260000,2.260000,134552
2020-06-18,2.260000,2.260000,2.035000,2.060000,2.060000,214137
2020-06-19,2.060000,2.195000,2.060000,2.170000,2.170000,100305
2020-06-22,2.580000,2.865000,2.380000,2.650000,2.650000,1691398
2020-06-23,2.575000,3.050000,2.550000,2.600000,2.600000,1296626
2020-06-24,2.540000,2.540000,2.265000,2.295000,2.295000,881567
2020-06-25,2.320000,2.450000,2.270000,2.325000,2.325000,235043
2020-06-26,2.345000,2.350000,2.160000,2.240000,2.240000,244922
2020-06-29,2.260000,2.720000,2.250000,2.600000,2.600000,739997
2020-06-30,2.640000,2.960000,2.610000,2.615000,2.615000,500332
2020-07-01,2.615000,2.795000,2.615000,2.615000,2.615000,225984
2020-07-02,2.630000,3.050000,2.630000,2.990000,2.990000,839192
2020-07-03,2.955000,3.270000,2.905000,3.140000,3.140000,864404
2020-07-06,3.240000,3.455000,3.165000,3.285000,3.285000,632055
2020-07-07,3.310000,3.735000,3.195000,3.645000,3.645000,1010403
2020-07-08,3.700000,3.990000,3.350000,3.390000,3.390000,1363524
2020-07-09,3.455000,3.950000,3.445000,3.770000,3.770000,794427
2020-07-10,3.840000,3.845000,3.460000,3.515000,3.515000,386150
2020-07-13,3.550000,3.655000,3.220000,3.615000,3.615000,561288
2020-07-14,3.540000,3.590000,3.360000,3.435000,3.435000,257126
2020-07-15,3.535000,4.260000,3.450000,4.260000,4.260000,897839
2020-07-16,4.270000,4.590000,4.050000,4.155000,4.155000,595285
2020-07-17,4.030000,4.250000,3.640000,3.800000,3.800000,705794
2020-07-20,null,null,null,null,null,null
2020-07-21,4.050000,4.150000,3.900000,4.000000,4.000000,273974
2020-07-22,3.940000,3.975000,3.770000,3.860000,3.860000,208782
2020-07-23,3.810000,3.830000,3.560000,3.610000,3.610000,323716
2020-07-24,3.580000,3.590000,3.340000,3.490000,3.490000,203063
2020-07-27,3.370000,3.495000,3.340000,3.460000,3.460000,185606
2020-07-28,3.450000,3.450000,3.280000,3.280000,3.280000,137320
2020-07-29,3.250000,3.600000,3.055000,3.505000,3.505000,607817
2020-07-30,3.640000,3.660000,3.230000,3.380000,3.380000,221839
2020-07-31,3.270000,3.375000,3.255000,3.260000,3.260000,73755
2020-08-03,3.300000,3.460000,3.260000,3.410000,3.410000,126135
2020-08-04,3.450000,3.580000,3.375000,3.490000,3.490000,172021
2020-08-05,3.410000,3.640000,3.410000,3.540000,3.540000,151533
2020-08-06,3.540000,3.540000,3.350000,3.365000,3.365000,140592
2020-08-07,3.420000,3.500000,3.360000,3.470000,3.470000,78842
2020-08-10,3.470000,3.750000,3.470000,3.650000,3.650000,204444
2020-08-11,3.670000,3.940000,3.670000,3.790000,3.790000,211881
2020-08-12,3.850000,3.880000,3.715000,3.860000,3.860000,119214
2020-08-13,3.850000,4.055000,3.800000,3.960000,3.960000,343625
2020-08-14,3.945000,4.025000,3.820000,4.000000,4.000000,133052
2020-08-17,4.080000,4.150000,3.900000,3.970000,3.970000,170284
2020-08-18,4.035000,4.035000,3.835000,3.845000,3.845000,126936
2020-08-19,3.830000,3.830000,3.700000,3.705000,3.705000,225659
2020-08-20,3.715000,3.850000,3.625000,3.850000,3.850000,79604
2020-08-21,3.850000,3.945000,3.755000,3.880000,3.880000,66128
2020-08-24,3.770000,4.090000,3.765000,3.930000,3.930000,162273
2020-08-25,3.855000,3.970000,3.810000,3.840000,3.840000,46150
2020-08-26,3.900000,3.900000,3.810000,3.825000,3.825000,18816
2020-08-27,3.895000,3.895000,3.775000,3.775000,3.775000,33745
2020-08-28,3.800000,3.835000,3.755000,3.800000,3.800000,25413
2020-08-31,3.750000,3.750000,3.610000,3.630000,3.630000,149108
2020-09-01,3.695000,3.695000,3.330000,3.370000,3.370000,278869
2020-09-02,3.390000,3.475000,3.255000,3.440000,3.440000,104746
2020-09-03,3.410000,3.465000,3.350000,3.355000,3.355000,87451
2020-09-04,3.440000,3.470000,3.370000,3.370000,3.370000,80451
2020-09-07,3.380000,3.470000,3.380000,3.405000,3.405000,24154
2020-09-08,3.405000,3.435000,3.350000,3.395000,3.395000,54622
2020-09-09,3.390000,3.390000,3.270000,3.310000,3.310000,64068
2020-09-10,3.295000,3.335000,3.130000,3.180000,3.180000,115832
2020-09-11,3.150000,3.245000,2.865000,2.905000,2.905000,332746
2020-09-14,2.940000,3.310000,2.920000,3.100000,3.100000,237643
2020-09-15,3.130000,3.185000,3.005000,3.090000,3.090000,137153
2020-09-16,3.160000,3.160000,2.950000,3.025000,3.025000,253765
2020-09-17,3.090000,3.090000,2.960000,3.080000,3.080000,58706
2020-09-18,null,null,null,null,null,null
2020-09-21,3.000000,3.050000,2.610000,2.680000,2.680000,485095
2020-09-22,2.765000,2.790000,2.600000,2.610000,2.610000,133266
2020-09-23,2.585000,2.680000,2.580000,2.635000,2.635000,74496
2020-09-24,2.630000,2.630000,2.310000,2.345000,2.345000,363957
2020-09-25,2.345000,2.345000,2.115000,2.180000,2.180000,375257
